28595,"Wiring Devices: Adapters, Caps, Connectors, Extension Cords, Fluorescent Starters, Lampholders, Outlets, Plates and Covers, Plugs, Receptacles, Switches, Terminals, etc."
28706,Amplifiers and Preamplifiers (Not for Sound Systems or TV Antennas)
28712,Batteries and Hardware (For Electronic Equipment)
28718,"Chemicals for Electronics Use: Antistatic, Cleaning, Degreasing, Etching, Metal Stripping, Solvent, etc."
28724,"Circuit Boards, Modular, Printed (PCB), and Proto"
28730,"Detectors (Electron, Photon) and Detector Arrays"
28736,"Metal Items: Boxes, Cabinets, Chassis, Panels, Racks, etc."
28742,"Microprocessors (CPU Chips, etc.)"
28748,"Microwave Equipment and Accessories: Band Pass Filters, Coaxial Attenuators, Couplers, Switchers, Tuners, Wave Guides (Not Communication Type)"
28754,"Power Supplies, Computer Room"
28755,Power Supplies (Not Computer Room)
28760,"Repair Equipment, Electronic: Cleaning, Desoldering, Soldering, etc."
28766,"Replacement and Component Parts: Capacitors, Chokes, Coils, Panel Meters, Potentiometers, Relays, Resistors, Solenoids, Transistors, Transformers, etc."
28772,"Shelf Hardware, Electronic: Adapters, Clips, Connectors, Dielectrics, Jacks, Lugs, Plugs, Sockets, Solder, Switches, Terminals, etc."
28778,"Teaching and Demonstration Units: Electronic Kits, etc."
28780,"Testing Equipment and Systems, Electronic Meter"
28784,"Tubes, Electron Multiplier and Photomultiplier; and Accessories"
28790,"Tubes, Electronic: Cathode Ray, Power, Receiving, Thyratron, Transmitting, etc."
28796,"Wire and Cable, Electronic: Audio, Coaxial, Hook_Up, Lead_In, etc."
29010,"Cells, Solar (Photovoltaic Cells), Unmounted"
29020,"Solar Air Conditioning Systems and Accessories: Absorption Type, etc."
29030,Solar Space Heating Systems and Accessories
29040,Solar Heat Collector Systems and Accessories
29050,Solar Heat Collector Tracking Systems and Accessories
29060,"Solar Heat Collectors, Concentrating Type"
29065,"Solar Heat Collectors, Evacuated Tube Type"
29070,"Solar Heat Collectors, Flat Plate Type"
29080,"Solar Powered Electrical Systems (For Battery Charging, etc.)"
29082,"Solar Energy Systems, Complete"
29086,Solar Radiant Flux Measuring Instruments (See also 220_33)
29090,Solar Water Heating Systems and Accessories
29095,Wind Electrical Generating Systems and Accessories
29530,Dumbwaiters and Parts
29535,Escalators and Parts
29540,Freight Elevators and Parts
29548,"Monitors, Elevator and Escalator"
29550,Moving Walks and Parts
29570,Passenger Elevators and Parts
30504,"Blades, Gouges, Knives, Needle Files, Routers, etc."
30506,Calculators (Programmed for Surveying Systems; for Office Type See Class 600)
30508,"Cloths, Films, and Papers (Special): Cross Section, Graph, Log, Profile, Tracing, etc."
30510,"Cloths, Films, and Papers (Stock): Cross Section, Graph, Log, Profile, Tracing, etc."
30512,"Cloths, Films, and Papers, Reproduction Types"
30515,Covers (For Drafting and Drawing Boards)
30518,"Data Books and Tables, Engineering and Surveying"
30521,"Direct Print Supplies, Dry Process"
30523,"Direct Print Supplies, Wet Process"
30525,Distance Measuring Equipment
30528,Drafting and Drawing Instruments
30530,"Drafting and Drawing Pencils, Pens, Leads, Lead Holders, etc."
30532,Drafting Machines and Scales
30533,"Drafting Supplies: Brushes (Dust and Wash), Cleaning Pads and Power, Paper Shears, Paper Weights, Steel Erasers, Transparent Protective Film and Tape, etc."
30535,"Drawing Boards, Curves, Protractors, Templates, Triangles, T_Squares, etc."
30538,"Duplicator Paper: Blue Print, Brown Print, and White Print"
30539,"Duplicator Paper, Chemicals, and Supplies (For Diazo Process Copying Machines)"
30540,"Duplicators: Blue Print, Brown Print, Diazo Process, White Print, etc."
30542,"Engineering Supplies, Miscellaneous"
30544,"Erasers and Erasing Machines, Electric"
30548,"Field Books, Engineers'"
30550,"Field Equipment: Arrows, Bush Knives, Flags and Flagging, Hand Levels, Leveling Rods, Machetes, Plumb Bobs, Pocket Transits, Range Poles, etc."
30553,Graphic Art Type Supplies
30555,Lettering Equipment (Automatic Letter or Character Generating Devices)
30557,"Lettering Equipment (Hand Manipulated): Guides, Pens, Sets, etc."
30558,"Magnifying Glasses, Reading Glasses, Angle Mirrors, Prisms, Stereoscopes, etc."
30560,"Measuring Equipment: Chains, Maps, Optical Tapes, Tapes, Wheels, etc."
30564,"Opaquing and Transparentizing Liquids, Erasing Fluids, and Pastes"
30568,Planimeters
30569,"Projectional Supplies: Acetate Sheets, Films, Photo_Reflex and Photo_Modifier Materials, etc."
30572,Slide Rules
30575,Straightedges
30578,"Surveying Instruments: Alidades, Compasses, Levels, Theodolites, Transits, Tripods, etc."
30580,"Surveying Systems, Geo/Satellite Navigation Type"
30582,"Tables, Tracing and Light"
30584,"Technical Pens and Sets, Points and Refills, etc."
31006,"Envelopes: Clasp, String, etc."
31024,"Envelopes, Plain, Special"
31030,"Envelopes, Plain, Stock Sizes"
31060,"Envelopes, Recycled Paper"
31065,"Envelopes: Seed, Metal or Plastic Closure"
31067,"Envelopes, Shipping and Mailing"
31078,"Envelopes, X_Ray Film Filing"
31510,"Adhesives (For Concrete): Cured_to_Cured, Fresh_to_Cured, and Steel_to_Concrete"
31520,"Adhesive, General Purpose"
31525,"Casting, Encapsulating, and Potting Systems"
31530,"Coatings, Protective (For Masonry Including Concrete Floor)"
31540,"Coatings, Protective (For Metal)"
31550,"Coatings, Protective (For Wood)"
31570,"Hardening Agents: Amines, Anhydrides, Polyamide Solutions, etc."
31580,Mortars and/or Grouts
31590,Resins (Epoxy Only)
31820,Encoding Equipment
31830,Fare Box
31833,Fare Box Vault
31840,Locks and Keys
31850,Money Changers
31855,Portable Safe/Money Cart
31860,Receiver Bin/Terminal
31870,Testing/Verifying Equipment
31875,"Tickets, Non_Magnetic"
31877,"Tickets, Pre_Encoded"
31880,"Tickets, Not Encoded"
31885,Ticket Vending Machine
31888,Tokens
31889,Transfer Machines
31890,Turnstiles
32010,"Anchors, Expansion Shields, Molly Bolts, Plugs, Toggle Bolts, etc."
32020,"Bolts, Steel"
32022,"Bolts, Metal or Other Material (Not Steel)"
32024,"Box Stitching Machines, Wire, and Parts"
32035,"Cotter Pins, Clevis Pins, Dowel Pins, Spring Pins, Taper Pins, and Woodruff Keys and Snaps"
32040,"Mono_Bolts, Power Locking"
32042,"Nuts, Steel"
32043,"Nuts, Metal or Other Material (Not Steel)"
32050,Package Tying Machines and Parts
32055,Powder Actuated (Explosive) Tools and Supplies
32060,"Rivets, All Types (Except Brake Lining Rivets)"
32062,Rivet Guns
32070,"Screws, Cap"
32071,"Screws: Coach, Drywall, Eye, Lag, Phillips, Set, Thumb, etc."
32072,"Screws, Machine"
32073,"Screws, Sheet Metal"
32074,"Screws, Wood"
32075,"Strapping, Seals, and Tools"
32083,Threaded Rod and Studs
32085,"Ties: Bar, Form, etc."
32091,"Washers, Steel"
32092,"Washers, Metal or Other Material (Not Steel)"
32504,Animal By_Products
32505,Animal Food for Zoo and Farm Animals
32508,Bedding (All Types)
32510,"Bird Food, All Types"
32512,Calcium Carbonate
32514,"Citrus Pulp, Dried"
32516,Cottonseed Products
32520,Dehydrated Feed
32524,Distiller's Dried Solubles
32525,Dog and Cat Food
32526,"Fat, Feed Grade"
32527,"Feeders, All Kinds, for Birds and Pets"
32528,Fish Food
32532,"Grain, Chopped or Whole, Unmixed"
32536,Guar Products
32540,Hay and Straw
32544,Marine Products
32548,Milk Products
32552,"Mixed Feed, All Types"
32556,"Molasses, Stock Feed"
32560,Peanut Products
32562,"Phosphate, Defluorinated"
32564,"Rations, Small Animal"
32568,Rice Products
32572,"Shell, Ground"
32576,Soybean Products
32578,"Supplement, Liquid Feed"
32580,"Urea, Feed Grade"
32584,Vitamins and Supplements
33010,"Fencing, Concrete or Rock"
33013,"Fencing, Chain Link (Including Fabric, Gates, Panels, Posts and Fittings)"
33032,"Fencing, Wrought Iron (Including Components)"
33037,"Fencing, Metal Slat (Including Components)"
33046,"Fencing, Snow"
33049,"Fencing, Split Rail"
33055,"Fencing, Temporary (For Construction and Other Industrial or Safety Uses)"
33058,"Fencing, Wire"
33059,"Fencing, Wood (Including Components)"
33061,Windscreens and Accessories for Fencing
33065,"Wire, Barbed"
33078,"Wire, Plain"
33091,"Wire, Woven"
33506,Ammonium Nitrate
33509,Ammonium Phosphate
33512,Ammonium Sulfate
33518,Anhydrous Ammonia
33524,Animal and Marine
33530,"Blended or Dry Mix, Commercial"
33533,Chemical Root Stimulators
33536,Ferrous Sulfate and Chelates of Iron and Zinc
33537,Fertilizer Combined with Fungicide and/or Insecticide
33538,"Fertilizer Spikes, Tree and Shrub"
33540,"Fertilizers, Liquid, All Types (Except Anhydrous Ammonia)"
33541,Formulations and Components (Fertilizer) Not Otherwise Listed
33542,"Granulated or Pelletized, Commercial"
33548,"Limestone, Agricultural"
33554,Muriate of Potash (Potassium Chloride)
33560,Organic Base
33566,"Phosphate, Agricultural (Including Triple Superphosphate)"
33572,"Soil Conditioners: Composted Cotton Gin Waste, Marine Humus, Sulfur, Synthetic Polymers, Mulch, etc."
33575,"Soil Stabilizers and Penetrants, Liquid and Solid"
33578,"Urea, Fertilizer Grade"
33585,Wetting Agents
34004,"Backfiring and Burning Equipment: Firing Torches, Flame Guns, etc."
34006,"Brackets, Clamps and Holders for Fire Fighting Equipment"
34008,"Cabinets and Covers (For Fire Extinguishers, Fire Hose and Racks, Valves, etc.)"
34010,"Chemicals, Fire Retardant (Used to Make Various Materials Fire Retardant)"
34012,"Couplings, Fire Hose"
34014,"Ejectors, Smoke"
34015,Fire and Medical Alert Systems
34016,"Fire Alarm Systems, Power Sirens, and Controls"
34018,Fire Blankets
34020,Fire Detecting Equipment
34024,Fire Escapes and Fire Exit Devices
34028,"Fire Extinguishers, Rechargers, and Parts"
34029,"Fire Extinguisher Systems, Complete, All Types (See Item 28 for Individual Extinguishers)"
34032,"Fire Hose Carts, Dryers, Racks, Reels and Rollers, etc."
34036,"Fire Pump, Back Carrying Type"
34040,"Fire Suppression Hand Tools: Fire Axe, Fire Rack, Fire Swatter, etc."
34041,Fire Suppression Foam and other Suppression Compounds
34044,"Firefinder, Forest"
34048,Flail Trencher
34050,"Foam Generators, Truck or Trailer Mounted"
34052,Fusible Links (For Fire Doors)
34056,"Hose, Fire, and Fittings, Coupled and Uncoupled"
34060,"Hydrants, Fire (Including Accessories and Parts)"
34064,"Nozzles, Fire Hose and Parts"
34067,Poles and Stanchions
34072,"Rescue Equipment, Supplies and Accessories Including Rescue Nets, Power Extractors (Jaws of Life), Rope and Life Harnesses, etc."
34076,"Smoke Bombs and Candles, Forestry"
34080,Smoke Detecting Equipment
34084,Sprinkler Heads and Systems
34086,Swivels and Swivel Joints
34087,"Training Equipment and Supplies, Fire and Safety"
34088,"Valves, Fire Hose"
34092,"Vise, Fire Extinguisher, Pneumatic Belt"
34094,"Washing Equipment for Face Masks, etc."
34504,"Air Bags, Rescue Lifting Systems"
34505,Asbestos Abatement Equipment and Supplies
34506,"Chemical Light, Emergency"
34508,"Clothing and Belts, Safety (Not Automotive)"
34510,C.P.R. Equipment and Supplies (See 345_68 For Models)
34516,"Detectors and Parts, Dust and Gas"
34518,Emergency Showers and Wash Stations
34521,Extraction Equipment for the Removal of Exhaust Gases and Other Vapors from Buildings (OSHA)
34524,Fireproof Curtains
34530,"First Aid Blankets, Stretchers, etc."
34532,"First Aid Cabinets, Kits, and Refills"
34540,"First Aid and Safety Teaching Equipment and Supplies: Charts, Manuals, Posters, Safety Placards, etc."
34547,Germanium Detector
34548,"Gloves, Safety: Electrician's, Lineman's, etc."
34556,"Hats and Helmets, Safety"
34564,"Head, Ear, Eye and Face Protection"
34566,Lockout and Tagout Safety Kits and Supplies
34568,"Manikins and Models, First Aid and Safety Teaching"
34572,"Masks, Filters, and Parts: Dust and Gas"
34573,Personal Distress Warning Devices
34580,Respiratory Protection Equipment and Parts
34584,Resuscitators and Parts (Including Portable Rescue Units)
34587,Shoe Chains (For Icy and Slippery Surfaces)
34592,"Vest, Safety"
35010,"Banners, Pennants, and Decorative Fans, Drapes, and Pull Downs"
35020,"Flag Accessories: Belts, Brackets, Covers, Crosses, Eagles, Holders, Sockets, Spears, Staffs, Stands, and Tassels"
35030,"Flag Poles, All Types"
35035,"Flags, County"
35040,"Flags, International and Special Occasion"
35045,"Flags, Municipal and School"
35060,"Flags, Safety and Warning (any color)"
35070,"Flags, State and U.S.: Cotton, Nylon, Polyester, and Wool"
35072,"Flags, State and U.S. (Presentation): Nylon, Rayon, and Taffeta"
36005,"Adhesive, Cement and Mastic"
36007,"Base, Resilient (Cove and Straight)"
36010,"Carpets and Rugs: Cotton, Synthetic, Wool, etc."
36017,Felt and Paper
36020,"Floor Covering, Seamless (All Types)"
36021,Hardwood Flooring
36022,"Installation Supplies: Adhesive Edge Strip, Seam Tape, Tack Strips, etc."
36025,Linoleum
36028,"Nonslip Floor Coverings: Mats, Rolls, Strips, etc."
36030,"Padding and Cushioning, Carpet"
36040,"Rugs, Cut and Bound Sizes: Cotton, Synthetic, Wool, etc."
36050,"Runners, Carpet and Fabric"
36052,"Runners, Rubber and Synthetic"
36056,"Sheet Vinyl, Cushioned"
36058,"Sheet Vinyl, Non_Cushioned"
36065,"Stair Treads, Metal"
36067,"Stair Treads, Rubber"
36068,"Stair Treads, Vinyl"
36070,"Steel Mats, Flexible"
36075,"Tile, Asphalt"
36076,"Tile, Carpet"
36077,"Tile, Composition Asbestos_Vinyl"
36078,"Tile, Coping Double Slant"
36079,"Tile, Cork"
36081,"Tile, Parquet"
36083,"Tile, Rubber"
36085,"Tile, Vinyl"
36089,"Tools and Equipment, Floor Installation"
36510,"Brushes and Pads, Floor Machine Type"
36515,"Carpet Cleaning Machines (Foam, Hot Water, Steam, etc.), Parts and Accessories"
36520,"Edgers and Sanders, Floor Type, Parts and Accessories"
36525,"Floor Covering Stripping Machines (For Removing Glued Down Floor Covering), Parts and Accessories"
36530,"Polishing and Scrubbing Machines, Commercial Type, Parts and Accessories"
36550,"Power Sweepers and Brooms, Warehouse Type (Not Road and Street), Parts and Accessories"
36560,"Scrubbing Machines (With Vacuum Pickup), Parts and Accessories"
36570,"Shampoo and Spray Buffing Machines, Parts and Accessories"
36580,"Vacuum Cleaners, (Commercial, Wet or Dry), Parts, and Accessories"
37003,"Blanchers, Fruit and Vegetable"
37006,Closing and Labeling Machines
37009,"Cooker, Canning"
37012,Corn Machinery
37015,Cutters and Shredders
37018,"Elevators, Continuous Bucket Type"
37021,Filling Machine
37022,Food Conveyer Dryer and Cooler
37023,"Grease, USDA Approved for Food Processing"
37024,"Huller, Pea and Bean"
37026,"Jars, Glass; and Lids"
37027,Juice Extractor
37030,Juice Heating Equipment
37033,"Kettle, Heavy Duty"
37035,"Oil, USDA Approved for Food Processing"
37036,"Peelers, Slicers, and Dicers"
37039,Pulper
37040,"Pump, Stainless Steel (For Wine Must, Juice or Pulp)"
37042,Scalder
37045,"Sealer, Canning"
37046,Seed Extractors
37048,Sorters
37051,Spice Bucket
37054,"Table, Grading"
37057,"Table, Peeling"
37060,"Table, Picking"
37063,"Table, Sorting"
37065,"Thermometers, Industrial (Including Recording Thermometers)"
37066,"Tin Cans and Lids, All Types"
37069,Vacuum Pan
37072,Vacuum Still
37075,"Washing Machine, Fruit and Vegetable"
37076,"Washer, Can and Tins"
37515,"Bread, Rolls, etc. (Including Brown and Serve Items)"
37530,Cakes and Pastries
37545,"Doughnuts, Fried Pies, etc."
37554,Pizzas
37560,Taco Shells and Tortillas
38010,Butter
38015,Cottage Cheese
38030,"Cream, All Types"
38035,Eggnog and Mix
38045,Ice Cream
38050,Ice Milk
38060,Mellorine
38075,"Milk, All Types"
38080,Sherbet
38090,Yogurt
38506,Bread
38512,"Cake, Cookie Dough, and Pastry"
38514,Coffee
38518,Desserts (Except Cake and Pastry)
38530,Eggs
38542,"Entrees, Meat (Includes Beef and Pork)"
38544,"Entrees, Poultry"
38546,"Entrees, Seafood"
38547,"Entrees, Specialty (Including Corn Dogs, Lasagna, Mexican Food, etc.)"
38548,Fruits
38554,Juices
38556,Pancakes and Waffles
38557,Pizzas
38558,"Pretzels, Soft Frozen"
38565,"Sandwiches, Ready_Made"
38584,Soups
38596,Vegetables
39005,"Casings, Meat, All Types"
39007,Cheese
39021,"Eggs, Fresh"
39028,"Fruits, Fresh"
39035,Ice
39042,"Ice, Dry"
39049,"Meat: Cured, Fresh, and Frozen"
39056,Oleomargarine
39063,"Poultry, Dressed"
39068,"Salad Mix, Fresh"
39070,"Seafood, Fresh"
39075,Shortening (Except Vegetable) and Lard
